V1	V2	V3	V4
358	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	inner portion of lateral ganglionic eminence	<http://purl.obolibrary.org/obo/dhba_13307>
359	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mge-lateral region	<http://purl.obolibrary.org/obo/dhba_13308>
360	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	outer portion of medial ganglionic eminence	<http://purl.obolibrary.org/obo/dhba_13309>
361	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	inner portion of medial ganglionic eminence	<http://purl.obolibrary.org/obo/dhba_13310>
362	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	outer portion of caudal ganglionic eminence	<http://purl.obolibrary.org/obo/dhba_13311>
363	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	inner portion of caudal ganglionic eminence	<http://purl.obolibrary.org/obo/dhba_13312>
364	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	vz in septal region	<http://purl.obolibrary.org/obo/dhba_13313>
365	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	vz in subcallosal region	<http://purl.obolibrary.org/obo/dhba_13314>
366	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	dorsal fasciculus of spinal cord	<http://purl.obolibrary.org/obo/dhba_146035092>
367	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	lateral fasciculus of spinal cord	<http://purl.obolibrary.org/obo/dhba_146035096>
368	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	posterior lateral tract of spinal cord	<http://purl.obolibrary.org/obo/dhba_146035100>
369	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	ventral fasciculus of spinal cord	<http://purl.obolibrary.org/obo/dhba_146035104>
370	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	vz in dorsolateral temporal cortex	<http://purl.obolibrary.org/obo/dhba_15511>
371	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	vz in ventrolateral temporal cortex	<http://purl.obolibrary.org/obo/dhba_15512>
372	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	bundle x	<http://purl.obolibrary.org/obo/dhba_15538>
373	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	short association fibers	<http://purl.obolibrary.org/obo/dhba_15545>
374	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	lightly-stained cell islands of lateral olfactory area  	<http://purl.obolibrary.org/obo/dhba_266441439>
375	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	body of cc, caudal portion 	<http://purl.obolibrary.org/obo/dhba_266441575>
376	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	angular bundle	<http://purl.obolibrary.org/obo/dhba_266441587>
377	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	ansa peduncularis	<http://purl.obolibrary.org/obo/dhba_266441591>
378	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	corticobulbar tract, supracapsular part	<http://purl.obolibrary.org/obo/dhba_266441595>
379	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial corticohypothalamic tract	<http://purl.obolibrary.org/obo/dhba_266441613>
380	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	meyer's loop of optic radiation 	<http://purl.obolibrary.org/obo/dhba_266441617>
381	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	orbito-polar tract	<http://purl.obolibrary.org/obo/dhba_266441625>
382	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	perpendicular fasciculus	<http://purl.obolibrary.org/obo/dhba_266441629>
383	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	superficial presubicular path	<http://purl.obolibrary.org/obo/dhba_266441637>
384	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	temporopulvinar bundle	<http://purl.obolibrary.org/obo/dhba_266441653>
385	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	frontal pontine fibers, midbrain portion	<http://purl.obolibrary.org/obo/dhba_266441693>
386	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	parieto-occipito-temporal pontine fibers, midbrain portion	<http://purl.obolibrary.org/obo/dhba_266441697>
387	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	corticobulbar tract, midbrain portion	<http://purl.obolibrary.org/obo/dhba_266441701>
388	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	lateral occipito-temporal area 	<http://purl.obolibrary.org/obo/dhba_267499067>
389	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	area v3b of peristriate cortex 	<http://purl.obolibrary.org/obo/dhba_267499095>
390	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	area v6 of peristriate cortex 	<http://purl.obolibrary.org/obo/dhba_267499123>
391	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	area v7 of peristriate cortex 	<http://purl.obolibrary.org/obo/dhba_267499179>
392	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	brachium of the inferior colliculus	<http://purl.obolibrary.org/obo/hba_265505386>
393	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	brachium of the inferior colliculus, left	<http://purl.obolibrary.org/obo/hba_265505390>
394	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	brachium of the inferior colliculus, right	<http://purl.obolibrary.org/obo/hba_265505394>
395	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	brachium of the superior colliculus	<http://purl.obolibrary.org/obo/hba_265505398>
396	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	brachium of the superior colliculus, left	<http://purl.obolibrary.org/obo/hba_265505402>
397	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	brachium of the superior colliculus, right	<http://purl.obolibrary.org/obo/hba_265505406>
398	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	central tegmental tract, midbrain portion	<http://purl.obolibrary.org/obo/hba_265505410>
399	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	central tegmental tract, midbrain portion, left	<http://purl.obolibrary.org/obo/hba_265505414>
400	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	central tegmental tract, midbrain portion, right	<http://purl.obolibrary.org/obo/hba_265505418>
401	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	cerebral peduncle (crus cerebri)	<http://purl.obolibrary.org/obo/hba_265505422>
402	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	cerebral peduncle (crus cerebri), left	<http://purl.obolibrary.org/obo/hba_265505426>
403	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	cerebral peduncle (crus cerebri), right	<http://purl.obolibrary.org/obo/hba_265505430>
404	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	commissure of the inferior colliculus, left	<http://purl.obolibrary.org/obo/hba_265505438>
405	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	commissure of the inferior colliculus, right	<http://purl.obolibrary.org/obo/hba_265505442>
406	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	corticobulbar tract, midbrain portion	<http://purl.obolibrary.org/obo/hba_265505446>
407	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	corticobulbar tract, midbrain portion, left	<http://purl.obolibrary.org/obo/hba_265505450>
408	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	corticobulbar tract, midbrain portion, right	<http://purl.obolibrary.org/obo/hba_265505454>
409	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	nucleus of the diagonal band, right 	<http://purl.obolibrary.org/obo/hba_4316>
410	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial corticohypothalamic tract	<http://purl.obolibrary.org/obo/mba_428>
411	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	rostrolateral lateral visual area	<http://purl.obolibrary.org/obo/mba_480149202>
412	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	rostrolateral lateral visual area, layer 1	<http://purl.obolibrary.org/obo/mba_480149206>
413	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	rostrolateral lateral visual area, layer 2/3	<http://purl.obolibrary.org/obo/mba_480149210>
414	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	rostrolateral lateral visual area, layer 4	<http://purl.obolibrary.org/obo/mba_480149214>
415	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	rostrolateral lateral visual area,layer 5	<http://purl.obolibrary.org/obo/mba_480149218>
416	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	rostrolateral lateral visual area, layer 6a	<http://purl.obolibrary.org/obo/mba_480149222>
417	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	rostrolateral lateral visual area, layer 6b	<http://purl.obolibrary.org/obo/mba_480149226>
418	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	laterolateral anterior visual area	<http://purl.obolibrary.org/obo/mba_480149230>
419	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	laterolateral anterior visual area, layer 1	<http://purl.obolibrary.org/obo/mba_480149234>
420	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	laterolateral anterior visual area, layer 2/3	<http://purl.obolibrary.org/obo/mba_480149238>
421	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	laterolateral anterior visual area, layer 4	<http://purl.obolibrary.org/obo/mba_480149242>
422	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	laterolateral anterior visual area,layer 5	<http://purl.obolibrary.org/obo/mba_480149246>
423	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	laterolateral anterior visual area, layer 6a	<http://purl.obolibrary.org/obo/mba_480149250>
424	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	laterolateral anterior visual area, layer 6b	<http://purl.obolibrary.org/obo/mba_480149254>
425	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial anterior visual area	<http://purl.obolibrary.org/obo/mba_480149258>
426	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial anterior visual area, layer 1	<http://purl.obolibrary.org/obo/mba_480149262>
427	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial anterior visual area, layer 2/3	<http://purl.obolibrary.org/obo/mba_480149266>
428	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial anterior visual area, layer 4	<http://purl.obolibrary.org/obo/mba_480149270>
429	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial anterior visual area,layer 5	<http://purl.obolibrary.org/obo/mba_480149274>
430	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial anterior visual area, layer 6a	<http://purl.obolibrary.org/obo/mba_480149278>
431	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial anterior visual area, layer 6b	<http://purl.obolibrary.org/obo/mba_480149282>
432	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial posterior visual area	<http://purl.obolibrary.org/obo/mba_480149286>
433	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial posterior visual area, layer 1	<http://purl.obolibrary.org/obo/mba_480149290>
434	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial posterior visual area, layer 2/3	<http://purl.obolibrary.org/obo/mba_480149294>
435	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial posterior visual area, layer 4	<http://purl.obolibrary.org/obo/mba_480149298>
436	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial posterior visual area,layer 5	<http://purl.obolibrary.org/obo/mba_480149302>
437	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial posterior visual area, layer 6a	<http://purl.obolibrary.org/obo/mba_480149306>
438	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	mediomedial posterior visual area, layer 6b	<http://purl.obolibrary.org/obo/mba_480149310>
439	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial visual area	<http://purl.obolibrary.org/obo/mba_480149314>
440	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial visual area, layer 1	<http://purl.obolibrary.org/obo/mba_480149318>
441	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial visual area, layer 2/3	<http://purl.obolibrary.org/obo/mba_480149322>
442	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial visual area, layer 4	<http://purl.obolibrary.org/obo/mba_480149326>
443	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial visual area,layer 5	<http://purl.obolibrary.org/obo/mba_480149330>
444	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial visual area, layer 6a	<http://purl.obolibrary.org/obo/mba_480149334>
445	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	medial visual area, layer 6b	<http://purl.obolibrary.org/obo/mba_480149338>
446	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum	<http://purl.obolibrary.org/obo/mba_484682470>
447	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum, dorsal part	<http://purl.obolibrary.org/obo/mba_484682475>
448	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum, dorsal part, molecular layer	<http://purl.obolibrary.org/obo/mba_484682479>
449	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum, dorsal part, pyramidal layer	<http://purl.obolibrary.org/obo/mba_484682483>
450	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum, dorsal part, stratum radiatum	<http://purl.obolibrary.org/obo/mba_484682487>
451	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum, ventral part	<http://purl.obolibrary.org/obo/mba_484682492>
452	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum, ventral part, molecular layer	<http://purl.obolibrary.org/obo/mba_484682496>
453	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum, ventral part, pyramidal layer	<http://purl.obolibrary.org/obo/mba_484682500>
454	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	prosubiculum, ventral part, stratum radiatum	<http://purl.obolibrary.org/obo/mba_484682504>
455	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	area prostriata	<http://purl.obolibrary.org/obo/mba_484682508>
456	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	corpus callosum, body	<http://purl.obolibrary.org/obo/mba_484682516>
457	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	commissural branch of stria terminalis	<http://purl.obolibrary.org/obo/mba_484682528>
458	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	frontal pole, layer 5	<http://purl.obolibrary.org/obo/mba_526157192>
459	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	frontal pole, layer 6a	<http://purl.obolibrary.org/obo/mba_526157196>
460	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	frontal pole, layer 6b	<http://purl.obolibrary.org/obo/mba_526322264>
461	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	orbital area, medial part, layer 6b	<http://purl.obolibrary.org/obo/mba_527696977>
462	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	lateral strip of striatum	<http://purl.obolibrary.org/obo/mba_549009199>
463	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	peritrigeminal zone	<http://purl.obolibrary.org/obo/mba_549009215>
464	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	accessory trigeminal nucleus	<http://purl.obolibrary.org/obo/mba_549009219>
465	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	parvicellular motor 5 nucleus	<http://purl.obolibrary.org/obo/mba_549009223>
466	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	intertrigeminal nucleus	<http://purl.obolibrary.org/obo/mba_549009227>
467	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	hippocampo-amygdalar transition area	<http://purl.obolibrary.org/obo/mba_589508447>
468	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	paratrigeminal nucleus	<http://purl.obolibrary.org/obo/mba_589508451>
469	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	vestibulocerebellar nucleus	<http://purl.obolibrary.org/obo/mba_589508455>
470	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	posterodorsal tegmental nucleus	<http://purl.obolibrary.org/obo/mba_599626927>
471	structure with developmental contribution from neural crest	<http://purl.obolibrary.org/obo/uberon_0010314>	accessory spinal nerve	<http://purl.obolibrary.org/obo/mba_717>
472	vasculature of head	<http://purl.obolibrary.org/obo/uberon_0002200>	choroid plexus of lateral ventricle	<http://purl.obolibrary.org/obo/dhba_10601>
473	vasculature of head	<http://purl.obolibrary.org/obo/uberon_0002200>	choroid plexus of the fourth ventricle	<http://purl.obolibrary.org/obo/dhba_12808>
474	vasculature of head	<http://purl.obolibrary.org/obo/uberon_0002200>	choroid plexus of the lateral ventricle	<http://purl.obolibrary.org/obo/hba_9708>
475	vasculature of head	<http://purl.obolibrary.org/obo/uberon_0002200>	choroid plexus of the third ventricle	<http://purl.obolibrary.org/obo/hba_9709>
476	vasculature of head	<http://purl.obolibrary.org/obo/uberon_0002200>	choroid plexus of the fourth ventricle	<http://purl.obolibrary.org/obo/hba_9710>
477	vasculature of head	<http://purl.obolibrary.org/obo/uberon_0002200>	choroid plexus	<http://purl.obolibrary.org/obo/mba_108>
478	white matter lamina of cerebral hemisphere	<http://purl.obolibrary.org/obo/uberon_0014532>	external medullary lamina of thalamus	<http://purl.obolibrary.org/obo/dhba_12038>
479	white matter lamina of cerebral hemisphere	<http://purl.obolibrary.org/obo/uberon_0014532>	internal medullary lamina of thalamus	<http://purl.obolibrary.org/obo/dhba_12063>
480	white matter lamina of cerebral hemisphere	<http://purl.obolibrary.org/obo/uberon_0014532>	external medullary lamina of thalamus	<http://purl.obolibrary.org/obo/hba_265505098>
481	white matter lamina of cerebral hemisphere	<http://purl.obolibrary.org/obo/uberon_0014532>	internal medullary lamina of thalamus	<http://purl.obolibrary.org/obo/hba_265505134>
