ID	Label	Subclass part of	Equivalent	SuperClass Label	Status	Approved by
http://purl.obolibrary.org/obo/DMBA_16510	pretectum		http://purl.obolibrary.org/obo/UBERON_0001944	pretectal region	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16510	pretectum		http://purl.obolibrary.org/obo/UBERON_0001944	pretectal region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16510	pretectum		http://purl.obolibrary.org/obo/UBERON_0001944	pretectal region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16514	subcommissural organ		http://purl.obolibrary.org/obo/UBERON_0002139	subcommissural organ	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16514	subcommissural organ		http://purl.obolibrary.org/obo/UBERON_0002139	subcommissural organ 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16585	medial pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0034910	medial pretectal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16585	medial pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0034910	medial pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16585	medial pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0034910	medial pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16586	principal pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0002572	principal pretectal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16586	principal pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0002572	principal pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16586	principal pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0002572	principal pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16589	olivary pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0002565	olivary pretectal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16589	olivary pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0002565	olivary pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16589	olivary pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0002565	olivary pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16590	dorsal terminal nucleus of the accessory optic tract		http://purl.obolibrary.org/obo/UBERON_0013599	dorsal accessory nucleus of optic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16590	dorsal terminal nucleus of the accessory optic tract		http://purl.obolibrary.org/obo/UBERON_0013599	dorsal accessory nucleus of optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16590	dorsal terminal nucleus of the accessory optic tract		http://purl.obolibrary.org/obo/UBERON_0013599	dorsal accessory nucleus of optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16590	dorsal terminal nucleus of the accessory optic tract		http://purl.obolibrary.org/obo/UBERON_0013599	dorsal accessory nucleus of optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16598	intermediate pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0035562	intermediate pretectal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16598	intermediate pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0035562	intermediate pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16598	intermediate pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0035562	intermediate pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16598	intermediate pretectal nucleus		http://purl.obolibrary.org/obo/UBERON_0035562	intermediate pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16629	nucleus of Darkschewitsch		http://purl.obolibrary.org/obo/UBERON_0002044	ventral nucleus of posterior commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16629	nucleus of Darkschewitsch		http://purl.obolibrary.org/obo/UBERON_0002044	ventral nucleus of posterior commissure 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16633	"red nucleus, parvicellular part"		http://purl.obolibrary.org/obo/UBERON_0002938	parvocellular part of red nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16633	"red nucleus, parvicellular part"		http://purl.obolibrary.org/obo/UBERON_0002938	parvocellular part of red nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16649	midbrain		http://purl.obolibrary.org/obo/UBERON_0001891	midbrain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16650	mesomere 1		http://purl.obolibrary.org/obo/UBERON_0019272	mesomere 1	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16678	colliculus superior		http://purl.obolibrary.org/obo/UBERON_0001945	superior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16692	inferior colliculus		http://purl.obolibrary.org/obo/UBERON_0001946	inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16698	central nucleus of the inferior colliculus		http://purl.obolibrary.org/obo/UBERON_0002563	central nucleus of inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16698	central nucleus of the inferior colliculus		http://purl.obolibrary.org/obo/UBERON_0002563	central nucleus of inferior colliculus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16737	"red nucleus, magnocellular part"		http://purl.obolibrary.org/obo/UBERON_0002936	magnocellular part of red nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16748	rostral linear nucleus		http://purl.obolibrary.org/obo/UBERON_0013734	rostral linear nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16751	mesomere 2 (preisthmus or caudal midbrain)		http://purl.obolibrary.org/obo/UBERON_0019274	mesomere 2	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16777	cuneiform nucleus		http://purl.obolibrary.org/obo/UBERON_0002696	cuneiform nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16787	subcuneiform nucleus		http://purl.obolibrary.org/obo/UBERON_0002700	subcuneiform nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16808	hindbrain		http://purl.obolibrary.org/obo/UBERON_0002028	hindbrain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16809	prepontine hindbrain	http://purl.obolibrary.org/obo/UBERON_0002028		hindbrain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16810	isthmus	http://purl.obolibrary.org/obo/UBERON_0003052		midbrain-hindbrain boundary 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16814	cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004720	cerebellar vermis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16815	rhombic lip of cerebellar vermis	http://purl.obolibrary.org/obo/UBERON_0004720		cerebellar vermis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16817	ventricular zone of cerebellar vermis	http://purl.obolibrary.org/obo/UBERON_0004720		cerebellar vermis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16818	mantle zone of cerebellar vermis	http://purl.obolibrary.org/obo/UBERON_0004720		cerebellar vermis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16819	periventricular stratum of cerebellar vermis	http://purl.obolibrary.org/obo/UBERON_0004720		cerebellar vermis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16820	white matter of cerebellar vermis	http://purl.obolibrary.org/obo/UBERON_0002317		white matter of cerebellum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16821	intermediate stratum of cerebellar vermis	http://purl.obolibrary.org/obo/UBERON_0004720		cerebellar vermis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16822	cerebellar nuclei of CbV	http://purl.obolibrary.org/obo/UBERON_0002130		cerebellar nuclear complex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16823	medial (fastigial) cerebellar nucleus		http://purl.obolibrary.org/obo/UBERON_0002153	fastigial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16823	medial (fastigial) cerebellar nucleus		http://purl.obolibrary.org/obo/UBERON_0002153	fastigial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16828	superficial stratum of cerebellar vermis	http://purl.obolibrary.org/obo/UBERON_0004720		cerebellar vermis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16829	cortex of cerebellar vermis	http://purl.obolibrary.org/obo/UBERON_0004720		cerebellar vermis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16830	lobule 1 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004074	cerebellum vermis lobule I 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16831	lobule 2 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004075	cerebellum vermis lobule II 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16832	lobule 3 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004076	cerebellum vermis lobule III 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16833	lobule 4 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004077	cerebellum vermis lobule IV 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16834	lobule 5 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004079	cerebellum vermis lobule V 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16835	lobule 6 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004080	cerebellum vermis lobule VI 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16836	lobule 7 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004081	cerebellum vermis lobule VII 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16837	lobule 8 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004082	cerebellum vermis lobule VIII 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16838	lobule 9 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004078	cerebellum vermis lobule IX 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16839	lobule 10 of cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004083	cerebellum vermis lobule X 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16841	Purkinje cell layer of CbVCx	http://purl.obolibrary.org/obo/UBERON_0002979		Purkinje cell layer of cerebellar cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16844	parabrachial complex		http://purl.obolibrary.org/obo/UBERON_0007634	parabrachial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16848	parabrachial part of the periaqueductal gray	http://purl.obolibrary.org/obo/UBERON_0003040		central gray substance of midbrain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16850	medial parabrachial nucleus		http://purl.obolibrary.org/obo/UBERON_0002918	medial parabrachial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16852	lateral parabrachial nucleus		http://purl.obolibrary.org/obo/UBERON_0003007	lateral parabrachial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16853	Koelliker-Fuse nucleus		http://purl.obolibrary.org/obo/UBERON_0002869	diffuse reticular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16858	isthmic part of the periaqueductal gray	http://purl.obolibrary.org/obo/UBERON_0003040		central gray substance of midbrain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16860	dorsal nucleus of the lateral lemniscus		http://purl.obolibrary.org/obo/UBERON_0003006	dorsal nucleus of lateral lemniscus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16862	parabigeminal nucleus		http://purl.obolibrary.org/obo/UBERON_0002140	parabigeminal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16862	parabigeminal nucleus		http://purl.obolibrary.org/obo/UBERON_0002140	parabigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16862	parabigeminal nucleus		http://purl.obolibrary.org/obo/UBERON_0002140	parabigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16862	parabigeminal nucleus		http://purl.obolibrary.org/obo/UBERON_0002140	parabigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16869	isthmic liminal part of the periaqueductal gray	http://purl.obolibrary.org/obo/UBERON_0003040		central gray substance of midbrain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16870	isthmic part of mesencephalic trigeminal nucleus	http://purl.obolibrary.org/obo/UBERON_0001718		mesencephalic nucleus of trigeminal nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16881	dorsolateral isthmic part of the dorsal raphe nucleus	http://purl.obolibrary.org/obo/UBERON_0002043		dorsal raphe nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16884	retrorubral field		http://purl.obolibrary.org/obo/UBERON_0011172	retrorubral area of midbrain reticular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16884	retrorubral field		http://purl.obolibrary.org/obo/UBERON_0011172	retrorubral area of midbrain reticular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16891	intermediate isthmic part of the dorsal raphe nucleus	http://purl.obolibrary.org/obo/UBERON_0002043		dorsal raphe nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16896	"substantia nigra reticulata, isthmic part"	http://purl.obolibrary.org/obo/UBERON_0001966		substantia nigra pars reticulata 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16901	ventral isthmic part of dorsal raphe nucleus	http://purl.obolibrary.org/obo/UBERON_0002043		dorsal raphe nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16902	intermediate mantle of isBM	http://purl.obolibrary.org/obo/UBERON_0034994		hindbrain cortical intermediate zone 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16903	trochlear nucleus		http://purl.obolibrary.org/obo/UBERON_0002722	trochlear nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16903	trochlear nucleus		http://purl.obolibrary.org/obo/UBERON_0002722	trochlear nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16903	trochlear nucleus		http://purl.obolibrary.org/obo/UBERON_0002722	trochlear nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16908	"substantia nigra compacta, isthmic part"	http://purl.obolibrary.org/obo/UBERON_0001965		substantia nigra pars compacta 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16909	"interpeduncular nucleus, prodromal part"	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16910	isthmic portion of paranigral nucleus	http://purl.obolibrary.org/obo/UBERON_0013737		paranigral nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16914	"ventral tegmental area, isthmic part"	http://purl.obolibrary.org/obo/UBERON_0002691		ventral tegmental area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16915	rhombomere 1		http://purl.obolibrary.org/obo/UBERON_0005499	rhombomere 1	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16915	rhombomere 1		http://purl.obolibrary.org/obo/UBERON_0005499	rhombomere 1 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16916	r1 roof plate		http://purl.obolibrary.org/obo/UBERON_0005568	rhombomere 1 roof plate	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16918	rhombic lip of r1R	http://purl.obolibrary.org/obo/UBERON_0006215		rhombic lip 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16920	cerebellar hemisphere		http://purl.obolibrary.org/obo/UBERON_0002245	cerebellar hemisphere	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16923	rhombic lip of CbH	http://purl.obolibrary.org/obo/UBERON_0006215		rhombic lip 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16926	cerebellar white matter		http://purl.obolibrary.org/obo/UBERON_0002317	white matter of cerebellum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16926	cerebellar white matter		http://purl.obolibrary.org/obo/UBERON_0002317	white matter of cerebellum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16926	cerebellar white matter		http://purl.obolibrary.org/obo/UBERON_0002317	white matter of cerebellum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16928	cerebellar nuclei of CbH	http://purl.obolibrary.org/obo/UBERON_0002130		cerebellar nuclear complex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16929	intermediate (interpositus) cerebellar nucleus		http://purl.obolibrary.org/obo/UBERON_0004073	cerebellum interpositus nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16929	intermediate (interpositus) cerebellar nucleus		http://purl.obolibrary.org/obo/UBERON_0004073	cerebellum interpositus nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16932	posterior part of Int		http://purl.obolibrary.org/obo/UBERON_0002613	cerebellum globose nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16938	superficial stratum of cerebellar hemisphere	http://purl.obolibrary.org/obo/UBERON_0002129		cerebellar cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16939	cortex of cerebellar hemisphere		http://purl.obolibrary.org/obo/UBERON_0002129	cerebellar cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16940	simple lobule		http://purl.obolibrary.org/obo/UBERON_0005350	lobule simplex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16941	crus 1 of the ansiform lobule		http://purl.obolibrary.org/obo/UBERON_0005976	ansiform lobule crus I 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16942	crus 2 of the ansiform lobule		http://purl.obolibrary.org/obo/UBERON_0005977	ansiform lobule crus II 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16943	paramedian lobule		http://purl.obolibrary.org/obo/UBERON_0005349	paramedian lobule	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16943	paramedian lobule		http://purl.obolibrary.org/obo/UBERON_0005349	paramedian lobule 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16945	paraflocculus		http://purl.obolibrary.org/obo/UBERON_0005351	paraflocculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16946	flocculus		http://purl.obolibrary.org/obo/UBERON_0001063	flocculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16948	Purkinje cell layer of CbHCx	http://purl.obolibrary.org/obo/UBERON_0002979		Purkinje cell layer of cerebellar cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16953	r1 part of superior vestibular nucleus	http://purl.obolibrary.org/obo/UBERON_0007227		superior vestibular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16964	laterodorsal tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002267	laterodorsal tegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16964	laterodorsal tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002267	laterodorsal tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16964	laterodorsal tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002267	laterodorsal tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16965	pedunculopontine tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002142	pedunculopontine tegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16965	pedunculopontine tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002142	pedunculopontine tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16965	pedunculopontine tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002142	pedunculopontine tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16966	r1 part of the 'mesencephalic' trigeminal nucleus	http://purl.obolibrary.org/obo/UBERON_0001718		mesencephalic nucleus of trigeminal nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16972	locus coeruleus		http://purl.obolibrary.org/obo/UBERON_0002148	locus ceruleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16972	locus coeruleus		http://purl.obolibrary.org/obo/UBERON_0002148	locus ceruleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16973	nucleus of Barrington		http://purl.obolibrary.org/obo/UBERON_0007632	Barrington's nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16973	nucleus of Barrington		http://purl.obolibrary.org/obo/UBERON_0007632	Barrington's nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16982	r1 part of intermediate nucleus of the lateral lemniscus	http://purl.obolibrary.org/obo/UBERON_0007710		intermediate nucleus of lateral lemniscus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16992	"nucleus subcoeruleus, r1 part"	http://purl.obolibrary.org/obo/UBERON_0009662		hindbrain nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16998	r1 part of dorsal raphe nucleus	http://purl.obolibrary.org/obo/UBERON_0002043		dorsal raphe nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17000	dorsal tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002143	dorsal tegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17000	dorsal tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002143	dorsal tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17000	dorsal tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002143	dorsal tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17001	core part of DTg	http://purl.obolibrary.org/obo/UBERON_0002143		dorsal tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17002	shell part of DTg	http://purl.obolibrary.org/obo/UBERON_0002143		dorsal tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17005	apical interpeduncular nucleus	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17006	rhabdoid interpeduncular nucleus	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17007	ventral tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002438	ventral tegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17007	ventral tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002438	ventral tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17007	ventral tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0002438	ventral tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17008	anterior tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0010036	anterior tegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17008	anterior tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0010036	anterior tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17008	anterior tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0010036	anterior tegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17010	r1 part of paramedian raphe nucleus	http://purl.obolibrary.org/obo/UBERON_0007764		paramedian reticular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17011	r1 part of median raphe nucleus	http://purl.obolibrary.org/obo/UBERON_0003004		median raphe nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17014	rostral interpeduncular nucleus	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17015	dorsomedial interpeduncular nucleus	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17016	dorsolateral interpeduncular nucleus	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17017	rostrolateral interpeduncular nucleus	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17018	caudal interpeduncular nucleus	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17019	caudodorsomedial interpeduncular nucleus	http://purl.obolibrary.org/obo/UBERON_0002145		interpeduncular nucleus 	Verified	https://ror.org/03cpe7c52
